ID,person_age,person_gender,person_education,person_income,person_emp_exp,person_home_ownership,loan_amnt,loan_intent,loan_int_rate,loan_percent_income,cb_person_cred_hist_length,credit_score,previous_loan_defaults_on_file,loan_status
7176,26.0,male,Master,72851.0,4,RENT,12000.0,DEBTCONSOLIDATION,6.62,0.16,2.0,540,Yes,0
27192,49.0,male,High School,860787.0,25,MORTGAGE,12635.0,PERSONAL,9.83,0.01,26.0,620,No,0
2311,22.0,male,Master,59911.0,0,RENT,10500.0,HOMEIMPROVEMENT,9.38,0.18,2.0,684,No,1
839,25.0,female,Bachelor,44194.0,2,RENT,15000.0,MEDICAL,15.05,0.34,2.0,691,No,1
21700,26.0,female,Bachelor,94070.0,0,RENT,8350.0,DEBTCONSOLIDATION,6.99,0.09,3.0,496,Yes,0
21383,26.0,male,Associate,44682.0,3,RENT,3600.0,EDUCATION,13.58,0.08,7.0,608,Yes,0
9343,25.0,male,High School,121016.0,3,OWN,15000.0,HOMEIMPROVEMENT,6.17,0.12,4.0,605,Yes,0
23852,26.0,male,Bachelor,73057.0,8,MORTGAGE,7000.0,EDUCATION,9.62,0.1,3.0,655,Yes,0
4364,29.0,male,Bachelor,93470.0,4,MORTGAGE,15000.0,DEBTCONSOLIDATION,13.27,0.16,4.0,658,No,1
30066,27.0,male,High School,118355.0,5,MORTGAGE,17000.0,VENTURE,8.88,0.14,9.0,643,Yes,0
5025,22.0,female,Associate,43218.0,1,RENT,6500.0,HOMEIMPROVEMENT,15.95,0.15,2.0,640,No,1
16641,36.0,male,Associate,87533.0,12,MORTGAGE,2500.0,VENTURE,7.51,0.03,14.0,590,Yes,0
19371,31.0,female,Master,68007.0,7,RENT,3000.0,HOMEIMPROVEMENT,14.27,0.04,5.0,711,Yes,0
6743,27.0,female,Associate,59280.0,4,RENT,16000.0,MEDICAL,14.74,0.27,7.0,676,No,1
12346,33.0,female,Associate,105759.0,9,MORTGAGE,2850.0,PERSONAL,7.51,0.03,7.0,519,Yes,0
2763,34.0,female,Associate,166557.0,13,MORTGAGE,2400.0,HOMEIMPROVEMENT,19.91,0.01,7.0,695,No,1
30214,36.0,male,Associate,73131.0,14,RENT,2400.0,PERSONAL,5.79,0.03,17.0,600,Yes,0
178,24.0,male,High School,24782.0,1,RENT,2447.0,PERSONAL,14.8,0.1,3.0,614,No,1
6242,27.0,male,Bachelor,83935.0,8,RENT,25000.0,VENTURE,13.75,0.3,6.0,635,No,1
11497,28.0,female,Associate,56275.0,8,MORTGAGE,6000.0,EDUCATION,8.0,0.11,7.0,582,Yes,0
3374,34.0,female,Bachelor,345447.0,12,RENT,15000.0,MEDICAL,12.41,0.04,8.0,663,No,1
26799,25.0,female,Associate,85328.0,0,RENT,7000.0,HOMEIMPROVEMENT,7.29,0.08,4.0,629,Yes,0
28579,29.0,male,Associate,67035.0,7,MORTGAGE,5000.0,HOMEIMPROVEMENT,11.01,0.07,10.0,699,Yes,0
27930,25.0,female,Bachelor,54845.0,4,MORTGAGE,3000.0,VENTURE,6.62,0.05,2.0,689,No,0
13335,23.0,female,Bachelor,70089.0,0,MORTGAGE,9600.0,EDUCATION,7.51,0.14,3.0,647,No,0
5395,22.0,male,Master,66313.0,1,RENT,2500.0,MEDICAL,16.49,0.04,3.0,554,No,1
28126,23.0,female,High School,43423.0,2,RENT,9600.0,VENTURE,11.89,0.22,2.0,592,No,0
24272,40.0,male,Associate,210613.0,18,MORTGAGE,11699.0,PERSONAL,8.73,0.06,15.0,615,Yes,0
11162,31.0,female,High School,63150.0,9,MORTGAGE,6400.0,HOMEIMPROVEMENT,7.88,0.1,10.0,634,Yes,0
4279,23.0,male,Master,83732.0,0,RENT,9537.0,PERSONAL,15.24,0.11,4.0,643,No,1
28096,29.0,female,Master,151134.0,5,MORTGAGE,3500.0,MEDICAL,13.98,0.02,8.0,711,No,0
16688,31.0,female,Master,82361.0,5,MORTGAGE,6000.0,EDUCATION,7.49,0.07,9.0,646,Yes,0
9104,27.0,male,Bachelor,87440.0,5,OWN,10000.0,VENTURE,8.94,0.11,6.0,668,Yes,0
17587,31.0,female,Master,156837.0,8,MORTGAGE,9800.0,MEDICAL,8.49,0.06,5.0,701,No,0
23304,23.0,female,Associate,51472.0,1,MORTGAGE,7600.0,MEDICAL,6.0,0.15,2.0,652,No,0
3697,27.0,male,Master,44289.0,0,MORTGAGE,6825.0,EDUCATION,8.32,0.15,9.0,675,No,1
176,30.0,female,High School,79325.0,7,MORTGAGE,5000.0,MEDICAL,16.35,0.06,6.0,556,No,1
14600,23.0,male,High School,54982.0,2,RENT,9000.0,PERSONAL,12.97,0.16,4.0,648,No,0
13968,22.0,female,Bachelor,52842.0,0,OWN,6000.0,EDUCATION,7.74,0.11,4.0,606,Yes,0
13331,23.0,female,High School,40125.0,0,OWN,3600.0,VENTURE,11.58,0.09,4.0,587,Yes,0
13406,30.0,female,Bachelor,56285.0,5,RENT,6000.0,MEDICAL,6.99,0.11,5.0,617,Yes,0
27860,31.0,male,Bachelor,33521.0,9,RENT,1500.0,EDUCATION,10.93,0.04,8.0,616,Yes,0
10030,27.0,female,Bachelor,58431.0,7,RENT,10000.0,MEDICAL,10.62,0.17,6.0,634,No,0
16093,26.0,male,High School,66914.0,4,RENT,9000.0,EDUCATION,16.7,0.13,3.0,656,No,0
1221,22.0,male,Bachelor,37123.0,0,RENT,6000.0,EDUCATION,14.79,0.16,4.0,652,No,1
21762,42.0,male,High School,39203.0,19,RENT,3000.0,MEDICAL,6.99,0.08,12.0,642,Yes,0
22096,22.0,female,Associate,103572.0,2,MORTGAGE,25000.0,EDUCATION,11.83,0.24,4.0,637,Yes,0
5623,33.0,male,High School,26111.0,11,RENT,6500.0,PERSONAL,7.66,0.25,6.0,653,No,1
11725,22.0,male,High School,157056.0,1,MORTGAGE,13000.0,VENTURE,8.94,0.08,4.0,656,Yes,0
3222,30.0,male,High School,25048.0,9,RENT,6800.0,PERSONAL,12.84,0.27,6.0,640,No,1
13472,29.0,female,Master,38543.0,2,RENT,3000.0,EDUCATION,11.18,0.08,7.0,578,Yes,0
30318,26.0,male,Associate,157354.0,4,MORTGAGE,25670.0,DEBTCONSOLIDATION,11.56,0.16,5.0,680,No,0
24675,29.0,female,Bachelor,44134.0,9,MORTGAGE,4800.0,VENTURE,12.44,0.11,9.0,663,Yes,0
10542,38.0,male,High School,39821.0,14,OWN,6000.0,PERSONAL,8.94,0.15,16.0,632,Yes,0
19622,26.0,female,Bachelor,97087.0,0,MORTGAGE,15000.0,HOMEIMPROVEMENT,16.07,0.15,2.0,664,Yes,0
7792,30.0,female,High School,22922.0,12,RENT,2400.0,EDUCATION,11.49,0.1,10.0,630,No,0
14097,28.0,male,Master,61076.0,5,RENT,5000.0,MEDICAL,10.59,0.08,9.0,671,No,0
28769,29.0,female,Doctorate,37167.0,5,RENT,7200.0,VENTURE,15.27,0.19,8.0,672,No,0
28648,23.0,female,Master,170395.0,2,MORTGAGE,15000.0,EDUCATION,11.01,0.09,4.0,670,Yes,0
2387,32.0,female,Associate,58636.0,8,RENT,8000.0,HOMEIMPROVEMENT,14.42,0.14,8.0,694,No,1
2010,32.0,female,Bachelor,26047.0,11,RENT,10000.0,EDUCATION,11.07,0.38,6.0,687,No,1
11118,23.0,male,High School,101881.0,3,RENT,15000.0,DEBTCONSOLIDATION,11.34,0.15,4.0,502,Yes,0
10872,26.0,male,High School,51432.0,2,RENT,12421.0,EDUCATION,8.23,0.24,4.0,594,Yes,0
22822,25.0,male,Bachelor,48239.0,0,RENT,4455.0,MEDICAL,12.73,0.09,4.0,550,No,0
31429,24.0,male,High School,44116.0,3,OWN,8000.0,PERSONAL,10.65,0.18,2.0,593,Yes,0
22055,23.0,female,Bachelor,79200.0,0,MORTGAGE,16500.0,VENTURE,7.49,0.21,3.0,528,No,0
3270,27.0,female,Associate,36989.0,7,RENT,13000.0,PERSONAL,7.88,0.35,10.0,703,No,1
22007,28.0,male,Associate,51541.0,7,OWN,8000.0,PERSONAL,15.96,0.16,7.0,622,Yes,0
19839,24.0,male,High School,138747.0,1,RENT,10000.0,PERSONAL,8.94,0.07,4.0,624,Yes,0
13671,24.0,male,Bachelor,46583.0,0,RENT,8000.0,EDUCATION,12.76,0.17,4.0,644,Yes,0
24211,27.0,male,Associate,65646.0,7,RENT,4000.0,PERSONAL,12.61,0.06,6.0,662,Yes,0
29245,25.0,female,High School,52664.0,4,RENT,5000.0,MEDICAL,7.41,0.09,3.0,580,No,0
2930,24.0,male,Associate,36883.0,2,RENT,5000.0,EDUCATION,12.69,0.14,2.0,629,No,1
4979,22.0,male,Bachelor,46600.0,0,RENT,12000.0,PERSONAL,10.5,0.26,4.0,663,No,1
21398,28.0,female,Bachelor,144992.0,3,MORTGAGE,3701.0,VENTURE,12.64,0.03,8.0,550,Yes,0
17998,25.0,male,Bachelor,61082.0,2,MORTGAGE,10000.0,VENTURE,8.6,0.16,3.0,593,Yes,0
27007,22.0,female,Bachelor,26475.0,0,RENT,4800.0,MEDICAL,10.75,0.18,3.0,686,No,0
16250,44.0,male,Associate,168723.0,20,OWN,21500.0,MEDICAL,11.83,0.13,11.0,541,Yes,0
12215,29.0,female,Bachelor,67184.0,8,RENT,3200.0,DEBTCONSOLIDATION,7.62,0.05,5.0,647,No,0
18180,22.0,male,Master,81174.0,0,OWN,12000.0,EDUCATION,8.59,0.15,2.0,593,No,0
21459,27.0,female,Bachelor,40416.0,8,RENT,8875.0,PERSONAL,14.65,0.22,8.0,673,Yes,0
15740,22.0,female,Associate,86079.0,0,RENT,1656.0,EDUCATION,13.11,0.02,4.0,597,Yes,0
12869,26.0,female,High School,90451.0,6,MORTGAGE,8000.0,DEBTCONSOLIDATION,9.88,0.09,3.0,639,No,0
30504,23.0,male,Master,27439.0,0,RENT,2500.0,MEDICAL,11.69,0.09,2.0,560,Yes,0
19257,35.0,male,High School,67051.0,14,RENT,9000.0,DEBTCONSOLIDATION,10.25,0.13,6.0,576,Yes,0
31179,31.0,male,Associate,151034.0,10,OWN,30000.0,MEDICAL,7.51,0.2,9.0,646,No,0
21959,32.0,male,Associate,71545.0,8,OWN,7000.0,PERSONAL,13.99,0.1,7.0,544,Yes,0
16521,31.0,female,Associate,60976.0,7,RENT,4000.0,VENTURE,6.62,0.07,8.0,702,Yes,0
22724,25.0,male,High School,114766.0,6,MORTGAGE,18000.0,VENTURE,10.99,0.16,3.0,638,No,0
4236,24.0,male,Bachelor,151319.0,2,RENT,12000.0,MEDICAL,14.27,0.08,2.0,703,No,1
26940,40.0,male,High School,211422.0,20,MORTGAGE,11700.0,PERSONAL,8.74,0.06,15.0,665,Yes,0
25894,25.0,female,High School,36757.0,3,RENT,4800.0,DEBTCONSOLIDATION,11.22,0.13,3.0,677,Yes,0
10817,23.0,female,High School,109102.0,0,MORTGAGE,10150.0,EDUCATION,11.97,0.09,3.0,655,Yes,0
19915,24.0,female,Bachelor,71463.0,1,RENT,9000.0,EDUCATION,11.01,0.13,2.0,608,No,0
26276,40.0,female,Bachelor,84884.0,16,MORTGAGE,12000.0,HOMEIMPROVEMENT,5.79,0.14,14.0,662,No,0
5312,32.0,female,Associate,39517.0,9,RENT,3400.0,DEBTCONSOLIDATION,11.01,0.09,7.0,593,No,1
28552,25.0,male,Bachelor,100521.0,3,MORTGAGE,5000.0,PERSONAL,6.76,0.05,4.0,711,Yes,0
97,28.0,male,Bachelor,67916.0,5,RENT,20000.0,EDUCATION,18.25,0.29,6.0,654,No,1
5772,34.0,female,Master,37286.0,12,RENT,14000.0,PERSONAL,8.9,0.38,7.0,640,No,1
1841,25.0,female,Associate,65994.0,3,RENT,7000.0,DEBTCONSOLIDATION,15.51,0.11,3.0,646,No,1
1093,31.0,male,Associate,65675.0,12,MORTGAGE,19400.0,MEDICAL,18.53,0.3,10.0,614,No,1
7004,43.0,female,Associate,104206.0,21,MORTGAGE,6500.0,HOMEIMPROVEMENT,7.74,0.06,13.0,663,Yes,0
6733,24.0,male,Associate,45207.0,3,RENT,8379.0,MEDICAL,12.07,0.19,3.0,676,No,1
13928,23.0,male,Associate,61779.0,1,RENT,9400.0,EDUCATION,9.99,0.15,4.0,676,No,0
8123,28.0,male,Bachelor,55210.0,6,RENT,10000.0,MEDICAL,10.04,0.18,6.0,590,Yes,0
1760,36.0,male,Associate,57494.0,13,MORTGAGE,4900.0,MEDICAL,14.11,0.09,11.0,585,No,1
6447,29.0,male,Associate,71350.0,5,RENT,20000.0,VENTURE,20.0,0.28,5.0,724,No,1
4569,23.0,female,Master,37480.0,0,MORTGAGE,2200.0,HOMEIMPROVEMENT,11.01,0.06,3.0,683,No,1
26577,23.0,female,High School,48860.0,0,RENT,1000.0,EDUCATION,6.03,0.02,2.0,646,No,0
21211,31.0,male,Associate,50253.0,7,RENT,2728.0,VENTURE,11.75,0.05,9.0,649,No,0
25295,24.0,female,Associate,63045.0,2,RENT,15000.0,MEDICAL,13.22,0.24,3.0,578,Yes,0
31366,26.0,male,Bachelor,52537.0,5,RENT,8500.0,MEDICAL,10.2,0.16,2.0,638,Yes,0
1134,29.0,female,Associate,36991.0,7,RENT,5425.0,HOMEIMPROVEMENT,15.24,0.15,6.0,623,No,1
7458,29.0,male,High School,145134.0,8,RENT,2500.0,DEBTCONSOLIDATION,14.22,0.02,6.0,627,No,0
18159,26.0,male,High School,126883.0,2,RENT,12100.0,HOMEIMPROVEMENT,11.01,0.1,2.0,591,Yes,0
22371,27.0,male,High School,61951.0,1,RENT,8400.0,HOMEIMPROVEMENT,10.71,0.14,5.0,550,Yes,0
7385,26.0,male,High School,118802.0,0,MORTGAGE,25000.0,VENTURE,13.68,0.21,6.0,548,Yes,0
23065,23.0,female,Associate,41770.0,0,MORTGAGE,3135.0,VENTURE,8.08,0.08,4.0,622,Yes,0
11208,26.0,female,Associate,140066.0,5,MORTGAGE,9925.0,VENTURE,7.29,0.07,4.0,663,Yes,0
22502,31.0,female,High School,215750.0,10,MORTGAGE,11200.0,MEDICAL,14.27,0.05,5.0,664,No,0
15736,47.0,female,Master,111379.0,23,OWN,12000.0,HOMEIMPROVEMENT,14.11,0.11,12.0,719,Yes,0
27716,23.0,female,Bachelor,59619.0,4,MORTGAGE,4000.0,EDUCATION,13.99,0.07,3.0,679,No,0
10719,27.0,female,Master,93193.0,5,RENT,8000.0,DEBTCONSOLIDATION,5.79,0.09,6.0,713,Yes,0
21783,26.0,male,High School,60634.0,6,RENT,8470.0,HOMEIMPROVEMENT,10.95,0.14,5.0,653,No,0
2563,25.0,male,Master,29110.0,2,MORTGAGE,3500.0,PERSONAL,15.58,0.12,2.0,532,No,1
13225,27.0,male,High School,108925.0,2,MORTGAGE,10000.0,DEBTCONSOLIDATION,7.14,0.09,5.0,641,No,0
11908,31.0,male,Associate,64879.0,9,MORTGAGE,4550.0,VENTURE,11.03,0.07,6.0,716,No,0
19172,21.0,male,Bachelor,133205.0,0,MORTGAGE,14000.0,VENTURE,9.99,0.11,2.0,654,No,0
17745,36.0,female,Associate,111163.0,15,MORTGAGE,4000.0,DEBTCONSOLIDATION,7.29,0.04,13.0,681,No,0
20214,24.0,male,High School,67159.0,3,RENT,14900.0,PERSONAL,11.83,0.22,3.0,598,Yes,0
25956,24.0,male,Associate,62597.0,0,RENT,10000.0,DEBTCONSOLIDATION,10.75,0.16,3.0,604,Yes,0
8120,27.0,male,Bachelor,79021.0,6,MORTGAGE,5000.0,PERSONAL,7.55,0.06,3.0,532,Yes,0
8159,22.0,male,Bachelor,37100.0,0,OWN,6000.0,VENTURE,7.49,0.16,3.0,629,Yes,0
16025,35.0,male,Associate,44265.0,15,OWN,8000.0,VENTURE,12.53,0.18,10.0,697,Yes,0
30547,23.0,female,Associate,96702.0,0,RENT,8000.0,EDUCATION,7.9,0.08,3.0,505,Yes,0
26262,26.0,female,Bachelor,99475.0,1,MORTGAGE,1000.0,EDUCATION,14.27,0.01,2.0,648,No,0
14438,27.0,male,Associate,101629.0,7,RENT,16000.0,MEDICAL,12.21,0.16,10.0,567,Yes,0
28832,23.0,female,Bachelor,51403.0,0,OWN,7200.0,VENTURE,11.01,0.14,2.0,671,No,0
11310,33.0,male,Bachelor,122159.0,11,MORTGAGE,5000.0,DEBTCONSOLIDATION,7.49,0.04,5.0,658,Yes,0
25720,21.0,female,Master,37238.0,0,MORTGAGE,2000.0,EDUCATION,14.46,0.05,4.0,587,Yes,0
18090,23.0,male,Bachelor,97101.0,0,MORTGAGE,8000.0,MEDICAL,10.99,0.08,3.0,606,No,0
26356,23.0,male,Associate,81042.0,0,MORTGAGE,24775.0,VENTURE,15.44,0.31,4.0,624,Yes,0
23298,32.0,male,Master,133133.0,9,OWN,9000.0,EDUCATION,11.48,0.07,10.0,704,No,0
17427,24.0,male,High School,59430.0,0,RENT,1500.0,MEDICAL,14.35,0.03,2.0,617,No,0
5393,29.0,female,Bachelor,23942.0,5,OWN,6000.0,PERSONAL,11.01,0.25,5.0,695,No,1
13118,26.0,female,Master,60777.0,5,MORTGAGE,15000.0,VENTURE,10.37,0.25,2.0,719,No,0
5242,23.0,male,Master,63317.0,0,RENT,3625.0,PERSONAL,10.59,0.06,2.0,650,No,1
29149,24.0,male,High School,97273.0,0,MORTGAGE,24000.0,DEBTCONSOLIDATION,16.22,0.25,3.0,662,No,0
9165,35.0,male,Associate,40440.0,10,RENT,8400.0,VENTURE,14.91,0.21,8.0,588,Yes,0
25615,33.0,female,Associate,64396.0,12,RENT,2500.0,DEBTCONSOLIDATION,9.99,0.04,7.0,697,Yes,0
30215,24.0,male,High School,66290.0,1,MORTGAGE,4000.0,PERSONAL,5.84,0.06,3.0,562,Yes,0
22394,25.0,male,Associate,72433.0,3,RENT,6000.0,MEDICAL,11.11,0.08,2.0,624,Yes,0
16510,26.0,male,High School,64398.0,4,RENT,8500.0,DEBTCONSOLIDATION,8.58,0.13,5.0,644,No,0
13288,25.0,female,Bachelor,99217.0,2,RENT,9200.0,MEDICAL,6.03,0.09,3.0,683,No,0
184,28.0,female,High School,30915.0,2,RENT,9600.0,MEDICAL,14.27,0.31,10.0,639,No,1
6485,29.0,male,Bachelor,74894.0,8,MORTGAGE,15000.0,MEDICAL,17.58,0.2,5.0,647,No,1
12671,31.0,female,Doctorate,109108.0,6,MORTGAGE,15000.0,PERSONAL,12.23,0.14,6.0,663,Yes,0
29854,36.0,male,Associate,79359.0,15,RENT,10008.0,DEBTCONSOLIDATION,10.76,0.13,12.0,631,No,0
28739,35.0,male,Bachelor,141538.0,8,MORTGAGE,15000.0,PERSONAL,9.61,0.11,8.0,622,Yes,0
24605,27.0,female,Master,58454.0,4,RENT,4000.0,PERSONAL,9.62,0.07,10.0,598,Yes,0
29694,26.0,male,High School,26244.0,3,RENT,3968.0,DEBTCONSOLIDATION,11.97,0.15,3.0,628,No,0
25414,37.0,male,High School,44124.0,15,MORTGAGE,9000.0,EDUCATION,7.49,0.2,17.0,682,Yes,0
27379,22.0,male,Associate,108780.0,0,RENT,7000.0,PERSONAL,8.88,0.06,3.0,593,Yes,0
7273,29.0,male,High School,35357.0,5,RENT,1400.0,VENTURE,7.9,0.04,5.0,500,Yes,0
18674,23.0,male,High School,57979.0,3,RENT,3500.0,EDUCATION,12.69,0.06,2.0,674,Yes,0
10991,26.0,male,Bachelor,145353.0,7,MORTGAGE,10000.0,EDUCATION,8.41,0.07,5.0,672,No,0
12726,33.0,male,Master,28012.0,14,RENT,6000.0,MEDICAL,7.9,0.21,8.0,607,Yes,0
29080,24.0,male,High School,48592.0,2,RENT,8000.0,MEDICAL,9.63,0.16,3.0,633,No,0
29012,23.0,female,Master,66843.0,0,MORTGAGE,2000.0,PERSONAL,11.01,0.03,2.0,709,Yes,0
31446,26.0,male,Associate,46239.0,4,RENT,10000.0,VENTURE,14.75,0.22,3.0,491,Yes,0
11392,25.0,female,High School,49209.0,4,RENT,2000.0,PERSONAL,10.93,0.04,4.0,587,Yes,0
13168,26.0,male,Associate,90918.0,5,RENT,3600.0,HOMEIMPROVEMENT,8.94,0.04,4.0,647,Yes,0
1058,28.0,male,Associate,60421.0,6,RENT,4611.0,HOMEIMPROVEMENT,13.27,0.08,6.0,619,No,1
16797,22.0,male,High School,60749.0,1,RENT,11000.0,EDUCATION,10.51,0.18,3.0,650,No,0
15012,23.0,male,Bachelor,60712.0,0,MORTGAGE,15000.0,DEBTCONSOLIDATION,9.99,0.25,4.0,628,Yes,0
3253,24.0,female,Associate,46628.0,2,RENT,19774.0,MEDICAL,8.17,0.42,4.0,572,No,1
2627,23.0,male,Bachelor,41221.0,2,RENT,11000.0,MEDICAL,15.65,0.27,3.0,634,No,1
6024,22.0,male,Bachelor,75047.0,1,MORTGAGE,6000.0,MEDICAL,14.74,0.08,2.0,553,No,1
19662,31.0,female,High School,61170.0,8,MORTGAGE,12000.0,PERSONAL,12.61,0.2,9.0,613,Yes,0
10760,32.0,male,Associate,58658.0,10,OWN,12082.0,MEDICAL,8.49,0.21,11.0,609,Yes,0
23504,38.0,male,Associate,103240.0,16,RENT,14400.0,VENTURE,11.99,0.14,14.0,578,Yes,0
22611,27.0,male,Associate,31528.0,2,MORTGAGE,4500.0,VENTURE,5.42,0.14,6.0,573,Yes,0
26019,24.0,female,Master,132998.0,0,MORTGAGE,20000.0,EDUCATION,11.16,0.15,3.0,621,Yes,0
1024,25.0,female,Bachelor,68083.0,0,RENT,16500.0,HOMEIMPROVEMENT,12.8,0.24,3.0,688,No,1
10032,29.0,male,Associate,79075.0,10,MORTGAGE,10000.0,VENTURE,11.01,0.13,5.0,686,No,0
24120,38.0,female,High School,55072.0,19,MORTGAGE,6375.0,DEBTCONSOLIDATION,7.51,0.12,16.0,622,Yes,0
4958,26.0,female,Bachelor,19487.0,0,RENT,5000.0,DEBTCONSOLIDATION,5.99,0.26,3.0,622,No,1
23148,31.0,male,Doctorate,116217.0,5,RENT,20000.0,VENTURE,17.19,0.17,8.0,654,Yes,0
22190,24.0,female,Bachelor,103112.0,2,MORTGAGE,12000.0,HOMEIMPROVEMENT,7.51,0.12,4.0,670,No,0
22718,31.0,female,Master,84888.0,10,MORTGAGE,4500.0,VENTURE,7.9,0.05,8.0,727,No,0
9162,27.0,male,High School,112280.0,4,MORTGAGE,16000.0,HOMEIMPROVEMENT,13.01,0.14,9.0,652,Yes,0
16785,43.0,male,Associate,117911.0,24,MORTGAGE,24000.0,VENTURE,10.99,0.2,14.0,726,No,0
3701,32.0,male,Associate,43966.0,11,RENT,12000.0,DEBTCONSOLIDATION,7.51,0.27,7.0,638,No,1
22999,24.0,female,Bachelor,87502.0,5,MORTGAGE,6000.0,MEDICAL,13.49,0.07,2.0,607,Yes,0
31009,24.0,female,Bachelor,49010.0,0,RENT,10000.0,EDUCATION,8.35,0.2,4.0,677,Yes,0
13933,23.0,male,Bachelor,145015.0,4,MORTGAGE,12000.0,EDUCATION,5.42,0.08,3.0,651,Yes,0
3912,35.0,female,Master,80663.0,14,RENT,22080.0,MEDICAL,14.49,0.27,9.0,628,No,1
19369,34.0,male,Associate,71833.0,12,OWN,5500.0,EDUCATION,7.9,0.08,8.0,571,Yes,0
429,23.0,female,Bachelor,54869.0,1,RENT,20000.0,MEDICAL,13.27,0.36,3.0,621,No,1
25884,28.0,male,Associate,139289.0,6,MORTGAGE,5000.0,HOMEIMPROVEMENT,8.25,0.04,7.0,557,Yes,0
15095,36.0,male,High School,180839.0,15,MORTGAGE,7000.0,EDUCATION,12.05,0.04,13.0,557,Yes,0
20041,26.0,male,Associate,120843.0,0,MORTGAGE,8000.0,MEDICAL,11.4,0.07,5.0,586,Yes,0
29313,25.0,male,High School,114814.0,4,RENT,2400.0,DEBTCONSOLIDATION,9.25,0.02,2.0,669,Yes,0
2354,25.0,male,High School,35900.0,2,RENT,5000.0,DEBTCONSOLIDATION,15.7,0.14,3.0,667,No,1
15334,30.0,male,Bachelor,78103.0,7,RENT,10000.0,HOMEIMPROVEMENT,11.91,0.13,7.0,622,No,0
27543,26.0,male,Associate,151101.0,2,MORTGAGE,24000.0,EDUCATION,15.28,0.16,4.0,596,No,0
20735,28.0,female,High School,38244.0,5,RENT,8000.0,DEBTCONSOLIDATION,7.29,0.21,10.0,610,No,0
7002,22.0,female,Associate,31907.0,0,OWN,3500.0,VENTURE,12.18,0.11,2.0,561,Yes,0
364,22.0,male,High School,43124.0,0,MORTGAGE,3600.0,DEBTCONSOLIDATION,15.7,0.08,4.0,663,No,1
12438,36.0,female,Associate,133291.0,15,MORTGAGE,15000.0,HOMEIMPROVEMENT,9.63,0.11,15.0,691,No,0
28322,24.0,male,Associate,54809.0,4,RENT,7000.0,VENTURE,5.42,0.13,4.0,598,No,0
22063,33.0,female,Bachelor,19014.0,8,RENT,1800.0,VENTURE,17.54,0.09,9.0,622,Yes,0
10065,24.0,male,Associate,72749.0,2,RENT,6500.0,DEBTCONSOLIDATION,7.84,0.09,3.0,648,No,0
27885,26.0,female,Bachelor,45214.0,6,RENT,9000.0,MEDICAL,9.61,0.2,4.0,679,No,0
29256,22.0,female,High School,59773.0,0,OWN,3000.0,EDUCATION,13.16,0.05,2.0,640,No,0
8580,23.0,female,High School,40514.0,1,RENT,5000.0,PERSONAL,10.62,0.12,2.0,643,Yes,0
9214,26.0,female,Associate,181338.0,0,MORTGAGE,25000.0,EDUCATION,10.09,0.14,4.0,614,No,0
25082,30.0,female,Doctorate,78873.0,7,RENT,11475.0,PERSONAL,13.72,0.15,6.0,703,Yes,0
24458,23.0,male,Bachelor,43040.0,4,RENT,1800.0,EDUCATION,10.59,0.04,3.0,671,Yes,0
598,32.0,male,Bachelor,44327.0,7,RENT,1600.0,DEBTCONSOLIDATION,14.09,0.04,9.0,627,No,1
21500,36.0,female,High School,89810.0,13,MORTGAGE,1500.0,EDUCATION,10.62,0.02,16.0,560,Yes,0
21219,30.0,male,Master,217143.0,9,MORTGAGE,12500.0,DEBTCONSOLIDATION,6.03,0.06,6.0,692,No,0
21363,31.0,male,Associate,138220.0,7,RENT,17500.0,HOMEIMPROVEMENT,14.72,0.13,6.0,624,No,0
28428,29.0,male,Bachelor,35107.0,1,RENT,4000.0,DEBTCONSOLIDATION,10.59,0.11,10.0,676,Yes,0
26552,26.0,female,Master,54790.0,5,MORTGAGE,12000.0,VENTURE,11.01,0.22,3.0,595,Yes,0
12249,29.0,male,Bachelor,288930.0,5,MORTGAGE,35000.0,PERSONAL,14.91,0.12,6.0,615,Yes,0
10359,27.0,male,Associate,87613.0,4,MORTGAGE,24000.0,DEBTCONSOLIDATION,11.01,0.27,9.0,695,Yes,0
3560,27.0,female,Master,70418.0,3,RENT,20000.0,DEBTCONSOLIDATION,11.24,0.28,5.0,579,No,1
13652,26.0,female,Bachelor,80088.0,4,RENT,2875.0,DEBTCONSOLIDATION,7.49,0.04,2.0,669,Yes,0
6839,25.0,female,High School,23962.0,0,RENT,5000.0,MEDICAL,10.99,0.21,2.0,655,No,1
12208,36.0,male,Associate,121155.0,14,RENT,5000.0,DEBTCONSOLIDATION,7.66,0.04,11.0,566,Yes,0
4905,35.0,male,Bachelor,148799.0,14,RENT,25000.0,HOMEIMPROVEMENT,17.19,0.17,6.0,690,No,1
24267,24.0,male,Associate,47348.0,0,RENT,4000.0,DEBTCONSOLIDATION,7.29,0.08,3.0,621,No,0
7118,27.0,female,Associate,51513.0,2,OWN,10000.0,EDUCATION,14.65,0.19,7.0,624,Yes,0
29499,27.0,male,Associate,32959.0,0,RENT,2000.0,MEDICAL,6.54,0.06,10.0,619,Yes,0
10927,27.0,male,Master,100170.0,2,RENT,7200.0,DEBTCONSOLIDATION,14.22,0.07,9.0,634,No,0
23732,24.0,female,High School,79520.0,0,MORTGAGE,10000.0,VENTURE,11.01,0.13,3.0,650,Yes,0
